bedroom_count,net_sqm,center_distance,metro_distance,floor,age,price
4,145.985463,1482.49,107.4901656,7,78,95814.08218
3,152.9520577,246.36,16.83976632,19,14,101209.4521
2,86.81617313,483.1,30.55036842,6,49,93880.15492
6,235.8668377,1433.07,150.390913,2,38,100177.9061
8,387.9918268,548.66,82.26350482,1,16,108515.6321
2,61.90132955,1940.03,164.2554645,17,17,92141.10571
3,138.8824173,855.52,47.79212266,10,58,96512.20825
4,150.0499454,1222,125.9624892,18,45,97172.82871
2,65.35956683,1051.27,108.9149263,14,37,95661.55055
1,38.63497644,1992.27,161.9086925,10,20,89185.12773
2,78.37802235,617.37,114.1153532,4,38,97632.09815
1,9.339792089,1106.18,-28.40303332,6,81,88168.87771
1,58.0779329,1426.59,184.2439144,21,73,93624.09947
3,158.5336481,340.57,177.1061121,3,88,99454.972
3,52.15103627,1313.32,66.41851343,19,11,96284.32686
3,171.088971,362.79,-17.61449362,14,64,97749.6192
2,57.65090615,538.75,21.53086816,19,72,96772.35835
2,66.84854973,599.26,50.83074371,23,47,95312.92272
1,53.46215983,1469.69,140.1072928,17,12,95977.12467
2,91.63274209,590.78,68.55682873,6,25,95831.06324
2,30.65839232,949.88,164.4324597,8,72,95306.87278
2,84.44181834,629.33,66.71369734,24,12,99608.67441
6,66.05397075,584.27,14.16513404,2,51,93102.64118
6,226.0757276,1667.32,227.3923919,2,11,99187.4752
2,36.58921405,607.02,50.21302384,17,65,93477.18963
4,157.3860742,1459.06,240.7463339,19,90,97640.75981
6,79.78449628,1023.71,61.58060428,3,88,94190.32566
4,162.4531893,1714.46,154.437277,22,45,98218.72471
4,49.12449382,223.31,-80.81619342,1,35,92745.12984
2,25.58616521,980.11,41.57285446,22,77,93183.02078
3,96.26342474,1073.44,77.90328399,8,21,94646.10311
3,127.2178536,287.43,70.76190866,12,43,99661.34329
9,410.2010294,1030.48,52.59732943,1,14,103210.3848
2,102.7930922,713.68,31.76430361,16,15,98749.05999
7,159.4355612,610.02,12.32567078,1,67,95821.85566
3,120.3301638,273.04,122.1616506,9,17,101817.8025
8,108.3963953,1631.21,168.7864103,2,80,95056.51128
3,14.50769819,1841.69,178.365639,5,77,87555.76438
2,81.54511824,1919.85,168.2743075,9,69,92195.27497
8,112.9156805,611.02,75.62172075,2,85,97855.1467
2,85.2213953,877.63,37.90997415,9,57,95333.22731
5,68.41067928,1668.15,150.34225,2,0,93591.2503
2,84.59513615,795.78,95.14185724,2,61,95402.15737
3,158.9255022,168.08,47.30876377,16,41,99375.03296
2,55.07007433,1537.52,225.4082723,23,87,95940.91426
6,81.7206759,821.03,46.19446296,1,97,94723.43246
8,286.2981409,683.57,105.7270327,1,21,103057.4021
8,80.86465997,602.16,75.20148111,2,87,95903.61328
6,34.72817164,116.49,-6.219047418,3,58,94378.19524
2,56.62658096,1012.73,129.6793527,9,91,92572.92089
6,154.3156819,602.65,16.66005049,3,96,97620.95153
3,142.9933671,992.6,93.25970126,24,49,99603.28124
1,23.4364296,1896.58,159.8447215,5,18,90706.22341
4,131.352768,968.08,32.48236968,18,42,97251.52418
3,65.43409047,213.41,18.72403817,19,54,97979.82039
3,136.7324072,1687.17,199.554779,22,79,94888.06065
5,121.5586821,197.1,-73.4649776,1,11,96257.83635
1,34.73394199,632.95,103.0758336,16,66,96833.30951
8,155.4992253,828.06,56.10462793,1,18,98676.96913
2,123.944656,1845.07,178.2147108,2,55,93841.74785
6,289.8893856,1059.33,147.7837258,3,77,101983.1314
5,183.545135,1845.51,201.3499551,3,43,96453.27099
2,61.26928834,1902.04,127.2850692,16,92,90363.99717
2,15.34014517,588.49,105.1129797,4,18,92968.40234
11,498.0704313,498.63,64.62410945,2,22,109113.7572
3,52.13213793,1411.71,135.6160773,5,94,88866.40769
2,77.33626345,1144.7,114.3150239,16,25,96804.04802
2,29.16815826,471.74,64.59890569,23,43,98614.35568
3,74.44112458,1598.75,63.50367105,3,84,87720.07023
5,166.0314485,1144.9,110.9735965,2,78,96222.39161
4,171.9060834,84.61,41.08452357,10,15,101473.9049
1,23.32394898,1667.41,109.398687,19,36,89968.93009
3,90.70689103,1413.96,88.94002005,19,64,93316.10633
6,229.3787487,1180.64,94.31878416,1,5,101009.2074
1,20.47003542,1431.52,155.0313512,21,26,95381.27241
2,18.71252508,1217.37,156.3697574,8,31,90835.80806
3,86.46127998,1898.74,84.37279692,21,30,91028.7827
2,66.8443056,1997.39,188.0582761,19,25,92779.55402
2,56.5741814,849.28,130.9726867,6,14,93613.43008
5,90.11870427,81.17,49.76106057,2,63,96647.64921
4,199.8539823,1291.51,129.1757784,9,38,98588.05021
6,233.6235731,1360.73,33.6554488,2,79,97288.24007
4,210.0136722,1949.76,140.512503,6,90,95646.59348
2,73.44544009,545.13,7.563470123,23,4,96822.66063
7,142.7385087,222.42,18.32645167,1,68,98256.2491
2,67.36099659,1581.77,112.3980861,18,36,95011.69772
3,111.2847716,1904.93,169.5995235,4,34,92937.48283
3,154.8396702,1722.39,116.475885,4,86,92123.29391
4,193.2554842,93.3,-74.69541836,4,60,98276.93323
1,22.78741071,1034.78,58.88969545,17,87,91300.18516
8,142.193276,990.45,17.09089507,2,54,93774.79504
6,315.3641409,165.12,90.3870366,1,19,105783.1583
10,355.8840066,1886.71,241.2485212,2,57,99875.98288
2,79.77951663,602.73,107.1970627,15,83,97110.00608
5,200.9540625,1741.83,90.73843266,1,23,95253.67687
2,96.69410313,685.53,57.59599234,10,15,98583.46495
8,145.4699527,1951.96,180.7793896,1,15,93996.695
9,324.7854345,1920.28,116.0169573,2,84,96999.99703
3,47.52664911,981.87,104.5361266,18,11,96404.08784
3,92.83523357,1546.05,48.88191557,16,75,91985.26888
5,188.814312,1999.84,221.9601336,3,15,97567.35374
2,58.84088217,1132,107.7345436,2,82,91551.57944
4,86.23853838,18.23,-37.37329342,19,24,97728.50193
1,3.388766883,696.05,47.53201348,12,25,92679.16894
4,120.4415796,359.89,8.578878184,4,47,95239.10908
1,59.97250573,1093.92,54.91294254,19,85,93231.33085
1,14.16901284,1251.35,76.16926706,23,16,94263.60146
8,354.8709277,1028.7,100.3726965,2,66,102452.4593
4,156.3255734,1407.39,98.49963204,1,48,96003.28998
3,91.03037631,1150.66,40.57003283,3,33,92450.30858
2,44.31779815,1078.43,43.99758563,14,83,90345.85733
1,12.71971676,203.2,77.68948962,9,70,94768.7323
6,160.8650728,781.05,78.41265187,3,54,99282.73266
1,48.69534731,1056.35,181.0509654,19,41,96847.71915
2,23.83625166,919.01,140.2975987,3,55,93367.7435
3,103.9825905,1199.43,94.07913041,2,86,92089.38169
2,74.95879895,1282.77,21.22000775,1,32,89626.32905
3,107.8096353,910.52,-10.37979908,18,74,94798.03225
2,60.92328639,180.47,126.8075167,5,29,99094.16004
5,157.0762866,611.4,68.71247248,2,54,96363.66047
2,62.73304777,305.93,-15.66854956,22,23,96314.33696
7,135.2962797,1732.96,256.4273281,1,8,94358.80394
4,182.8348117,1474.87,115.6945795,21,77,96786.23779
1,-0.073238746,887.31,97.34062285,1,46,92380.36724
1,29.04562997,118.74,33.82571278,2,76,94894.01407
1,26.99536489,699.9,66.23380532,21,25,94928.31863
1,46.025646,287.23,5.169750962,17,72,96151.55148
4,63.11714227,1239.01,124.0165953,14,85,94968.10043
3,141.4921268,1276.29,102.0502553,23,72,98105.84315
5,96.30418764,144.03,29.51732107,3,60,95629.87133
1,31.70849312,521.34,-56.57865125,24,52,93486.28767
3,55.018785,1753.77,69.10205924,17,91,88835.70468
7,325.6390429,897.88,144.7356594,1,42,104896.1034
4,193.6960567,1880.4,106.1614127,15,41,95682.3087
7,125.9349481,458.93,100.2052618,1,13,97534.22113
4,203.3525063,301.3,-21.4988959,11,40,100188.2894
8,239.414227,1479.98,159.3023627,1,33,97229.33811
2,75.46210582,139.15,1.897347761,19,63,98536.74573
4,106.6286471,425.22,50.01865964,5,24,98723.54348
2,87.01656056,1953.15,131.8254686,19,8,94572.1621
1,25.97224889,980.75,94.35125082,5,53,90826.72262
1,-5.899626925,943.84,21.42135008,24,82,92757.76784
2,42.35994069,1938.99,131.7470771,8,2,90342.29107
3,94.17054516,1179.01,61.19480143,23,41,96404.22704
9,344.0748659,1478.32,200.6199782,2,5,105438.3713
1,51.72660528,1454.39,161.414069,14,33,94361.19811
10,292.6712478,972.79,63.54941716,1,24,102848.5514
1,35.74431505,1403.82,180.2536652,1,85,88475.32499
3,155.264778,306.61,60.80210247,2,15,98795.82995
4,90.72838676,476.41,127.7442241,13,45,97908.11158
9,171.0681837,771.99,99.74016792,2,76,98273.53367
2,99.28612266,368.07,64.89752633,21,18,101408.3238
1,33.03390008,1833.94,159.8936574,21,0,93381.40944
3,32.27302287,696.45,48.71566654,17,70,92878.68022
11,306.3599581,1955.4,142.484836,1,27,97331.37397
1,29.20743521,604.18,45.12351645,2,22,94774.25942
2,42.63131093,1685.69,159.6746234,9,0,91292.69566
4,105.5788191,773.95,62.17602492,7,96,94406.89782
4,77.47705225,1748.26,223.628798,5,54,93207.68463
3,86.61489815,1619.92,107.3953704,15,83,93817.43723
2,62.30621706,601.18,98.15307805,17,40,97515.95944
4,103.8046942,1700.79,186.3888271,13,31,94651.43927
4,137.1734229,716.36,55.84828414,4,3,98259.46366
2,34.08267503,1266.41,89.96479791,2,67,88683.51794
3,60.666287,266.72,-3.535171285,2,80,94911.84529
2,94.49006104,151.76,-42.32301168,11,48,98646.62484
2,79.52218042,1644.68,232.1000358,13,10,94150.04252
4,114.6438608,732.21,45.02742718,3,36,94662.60978
3,117.931863,1127.85,174.4422375,2,74,93762.42034
3,79.07782166,1810.98,228.1472481,21,44,96395.76643
6,224.972313,38.27,5.809525002,1,93,102294.9112
2,39.60708486,1392.41,165.6450884,17,38,95320.72089
2,51.3808709,1849.89,220.5868609,1,4,91326.86086
2,63.87516707,526.79,95.85523193,23,77,96223.45495
3,39.37753522,139.81,-24.46043521,14,52,96303.45715
3,116.6152108,1686.19,133.585211,18,87,91815.32701
2,29.10018598,1386.53,150.4335423,16,30,91512.11264
4,76.2260371,1463.35,89.78594222,8,83,92327.40961
4,114.6773312,1920.16,189.0743357,3,26,94185.63631
1,57.45084516,896.42,-57.95183782,10,76,90622.00546
2,73.13297135,390.21,113.9338486,10,56,95441.51709
2,31.0816937,1309.7,134.2211298,8,28,92962.58047
7,129.7397262,1867.79,186.8079999,1,66,91471.90169
1,26.63946685,1783.67,137.2093452,20,41,92845.67029
2,44.10622979,1544.31,160.765208,7,56,91312.5568
9,345.9604155,559.94,6.812339361,1,80,103223.1899
3,121.0964402,986.03,80.99090959,3,90,95729.10726
3,78.090766,566.33,-17.17734736,24,0,96218.8949
3,60.29701932,722.26,6.211650603,12,91,91811.08685
5,123.8661627,437.03,9.639604231,3,73,94470.38671
2,51.18508042,1254.12,51.53971703,17,44,92729.76877
2,67.53487499,691.01,76.37937772,18,40,96126.53243
3,175.3644362,349.87,45.12811948,3,51,100683.5533
1,32.13228749,918.72,71.55451595,15,10,93376.84336
2,15.96334432,1434.49,56.7830468,23,51,91672.64479
12,523.4524708,1853.47,245.3854526,1,16,107957.5292
2,24.01577243,285.67,-18.67870683,19,80,94793.19722
3,139.9624877,1966.85,171.299742,14,12,95624.11116
3,27.96927921,1984.47,201.4104806,20,46,89930.78971
2,47.48572559,326.53,-12.4962021,9,13,95338.88672
3,116.5039431,1644.05,134.5640108,15,69,92314.82119
9,320.3101025,1934.3,108.5771347,2,11,97978.04252
3,162.034595,1642.99,138.723851,10,56,96406.33437
6,134.819375,1260.37,125.2445745,2,13,97463.00575
1,38.50154893,977.56,110.5271231,7,4,92451.90192
2,69.14830446,1351.76,159.2557294,19,30,95024.63434
5,211.7093603,1505.63,48.69460978,1,97,92710.79201
10,312.7224637,1035.26,42.09540737,1,87,100113.0163
3,103.6761953,1204.35,198.4521995,3,28,95188.86434
1,68.13974298,1041.54,94.00323231,13,42,93393.66185
1,3.118523692,707.69,-15.45481987,23,61,93622.10508
2,93.21933423,1599.89,228.086187,1,74,93878.79765
3,131.3175456,1946.81,102.6459751,21,42,92236.67106
3,163.3367876,1948.12,183.824698,4,60,93263.65186
5,127.244458,249.87,14.18064322,2,38,97425.45047
2,75.92298684,1776.73,87.31042353,5,40,88719.50133
4,179.2647978,729.05,86.31018351,16,48,101787.6675
4,203.7851737,1970.4,157.509813,4,51,95863.54243
3,143.5557285,588.67,52.19133914,21,24,98219.70592
2,46.18533483,980.56,135.0557775,9,19,96831.93916
5,152.5198179,1205.92,91.50479825,2,95,95492.10181
4,52.18576819,1570.06,157.3553733,7,43,90830.68099
4,69.67473583,1538.16,80.21197731,17,50,91265.64053
8,337.6071014,1911.12,140.4895126,1,87,97363.90695
3,126.6173465,1933.39,84.01654093,5,82,89420.04467
1,46.74306293,1266.92,108.1490727,23,69,93822.86316
5,195.3734993,1776.19,104.4034634,2,28,94832.2947
3,65.98266113,1785.45,135.7196619,21,92,92246.29626
7,138.2829247,46.52,51.4298001,1,43,99698.12117
1,15.33720494,203.03,12.75323505,12,17,97232.69161
6,225.5011701,1644.52,106.9435463,3,30,98254.15108
5,190.3483371,785.23,51.69299397,3,30,96691.70861
1,18.11714673,948.58,160.0761537,17,83,95406.64328
4,223.5769105,640.63,139.1204885,21,85,100866.3867
2,66.21066331,469.1,-39.92926468,21,64,96215.84816
5,45.12475129,1671.12,131.5482397,1,40,89584.88452
2,65.36211539,1634.81,109.3597637,9,44,92416.63142
2,78.09783095,1254.74,73.80825165,18,9,97149.32212
2,59.04516431,1354.22,137.243039,19,42,96128.33201
3,91.53951233,307.29,-7.89592984,10,1,96363.54718
8,357.1549514,171.15,52.74419164,2,39,107478.9226
1,44.76206002,1022.48,140.4930354,8,90,90902.21098
8,218.6913941,1492.84,168.3628883,1,82,95136.44983
4,98.2347133,1732.83,145.0965442,1,65,90210.67566
3,79.86515922,67.37,31.88867221,17,7,102015.0725
4,182.6317523,1878.38,117.2027328,24,4,98985.05814
3,148.699501,1850.19,199.995217,2,7,96384.21315
2,80.78119658,1606.44,159.7597952,9,82,91660.71323
2,37.1374359,1242.9,122.9841582,12,19,93775.22508
3,110.2731514,1633.21,64.52805128,18,44,92777.92176
2,54.86623981,541.97,66.75251998,9,44,96983.57981
7,310.8445681,239.05,-67.097056,1,1,102670.5885
3,78.40079144,833.18,42.25769325,19,61,95319.81262
6,294.5634379,887.33,81.26819366,1,32,99801.87784
4,172.6972734,79.48,11.72929734,18,41,101558.0322
2,65.679507,817.18,47.99417682,21,38,97619.06237
2,54.52439232,789.72,69.52798714,12,89,92098.06324
2,30.75586781,143.71,-29.77416304,12,91,94768.03611
2,115.2098139,1865,216.2223075,17,13,96584.626
2,85.51372872,1979.4,219.373861,8,13,93669.71464
3,169.5399094,854.89,106.7051154,2,23,97949.80026
4,130.5826948,286.89,74.41861469,13,25,102067.4383
10,242.2306688,625.1,105.9541118,1,33,103171.9413
4,178.324912,599.63,97.24295953,21,31,102165.5086
4,170.1339141,1094.85,-9.61838242,20,50,96649.89276
2,59.05978642,1085.6,29.0513232,12,89,90677.38781
10,245.3748469,1709.18,80.53048357,2,68,94615.7191
1,46.63392339,1390.39,82.43031303,18,41,92008.38617
4,200.9301134,638.53,57.27955914,2,26,100541.7288
2,37.03556946,842.67,80.13789867,18,28,93755.65136
2,52.31132815,504.29,-5.742119563,9,42,95227.65749
8,421.1679771,1027.6,113.2146759,2,33,103979.8785
2,29.84322828,1053.57,55.21554897,2,42,92258.40095
6,262.8213184,134.33,-17.14884682,2,62,101452.2375
2,107.2221636,1667.2,207.465529,17,91,95697.26877
3,115.2167567,1993.14,222.4900028,3,65,92242.82852
1,30.91394617,124.68,-22.97934489,5,42,92799.91319
2,80.85200357,942.63,4.514715528,16,14,97233.51509
2,77.41516956,1529.16,182.2480944,13,96,91442.87044
1,34.69090313,462.39,85.40673808,6,6,96402.027
2,73.30313052,430.78,3.394915124,4,87,92226.25555
2,44.49282089,37.81,-10.70689383,6,80,93566.10582
4,55.43626533,917.72,26.26532871,17,25,96118.37333
5,75.92830289,832.8,129.5689438,1,51,96994.60339
2,77.13790287,60.5,39.83906956,4,46,96848.60058
4,27.27298102,879.2,27.34061369,3,89,90569.4312
3,182.0177723,1520.1,160.4735297,19,36,97839.91106
2,71.25405728,133.55,-27.81926532,16,31,97209.81773
2,59.71715716,281.54,-53.7861239,15,20,97583.85603
8,228.9969099,509.22,61.94005415,2,79,101171.0439
7,146.9242854,294.73,98.8653037,1,1,99542.85438
2,100.6092427,1451.53,123.7457411,12,67,93637.87438
4,140.7223086,429.78,48.82425222,20,89,97050.79315
4,45.55885104,269.71,73.79004053,15,19,98005.43302
3,139.2157175,680.96,63.18620067,10,65,98174.79823
2,94.63665835,566.02,8.355340137,19,49,96373.70216
3,19.98031181,160.24,80.17848329,5,32,94288.98683
5,240.6045855,243.5,-118.6184027,3,27,98975.0663
5,71.30053951,141.26,40.28707734,1,43,95574.78883
3,83.92124157,1922.03,139.9855647,8,47,89452.23978
6,281.7268929,418.36,-5.004031243,2,21,102940.7672
4,40.23965647,1089.82,170.7855874,6,65,93942.93832
7,139.367523,1561.25,133.6175151,1,33,92780.54704
5,136.8662976,1261.66,158.0181954,1,67,94490.54054
4,128.7441848,445.38,84.71960764,10,21,100633.0557
5,92.10463699,931.65,90.83982989,3,8,94771.91056
4,126.7911065,1836.12,198.8826359,9,40,95315.10446
5,105.0608747,195.61,-21.5700632,1,37,95361.88231
2,58.70066414,1143.85,187.7555786,19,11,96763.39825
4,183.1868108,284.34,-13.62046913,19,77,98849.87387
3,63.39838399,1161.33,143.4927266,4,16,94375.8906
1,60.87419264,18.15,18.63174919,2,13,98033.78544
3,149.996342,1474.02,165.1638987,9,7,96437.40938
3,61.11990636,547.6,88.88607492,8,21,96446.07728
3,62.74601822,700.47,123.5348063,6,64,95880.09096
4,172.2364981,842.3,117.9364398,9,92,97269.79214
8,295.2878574,1202.48,57.75317099,1,6,102782.8367
4,167.8581311,1718.53,130.9874972,6,66,93047.86764
4,183.6279351,1238.9,141.0873488,2,86,94280.237
6,216.1393374,1442.27,77.35928143,3,54,96190.43461
3,115.2146643,26.66,14.73184776,13,46,97602.15139
4,70.33963786,986.79,137.9274492,13,76,94772.2352
3,120.7500903,558.74,106.8771978,7,1,98752.95625
5,234.6560831,291.19,64.38417332,1,66,100996.409
7,287.7496964,1275.64,124.723953,1,80,99668.38455
9,211.1404489,1129.39,120.5009149,2,32,100626.3323
7,302.3749138,1885.12,159.5417393,1,34,98521.15814
6,166.6951649,1404.84,124.0773066,1,70,95891.3769
2,97.69467101,108.96,6.792023318,24,96,98954.04681
2,85.5439868,1002.39,77.01823257,3,18,95158.81295
11,369.562743,1817.34,172.4052223,1,10,101825.7891
1,50.64611132,569.14,106.2368169,11,21,95109.37658
4,136.2123771,1273.08,138.6812304,18,44,98735.59038
7,50.07896924,689.15,88.89250967,1,44,95867.82209
2,58.13102098,738.42,78.1988763,17,94,93800.4995
5,122.3775337,484.25,14.23168557,3,43,94888.10101
2,68.95994239,1076.55,203.5829124,17,13,98328.36115
1,30.11431528,1669.92,109.9103756,19,91,89684.46956
8,236.6724068,1616.22,163.3174831,2,22,96789.8095
3,159.4388674,147.54,15.33271131,4,76,99901.68991
1,33.89405012,44.2,-55.21603201,15,20,98054.93303
3,171.2847715,37.08,21.61677301,10,42,99957.02153
3,153.1417457,1496.95,102.132675,15,53,96441.65526
8,293.012646,889.77,71.8495634,1,19,100436.7834
7,73.30513656,1923.77,183.5509585,1,5,93720.91284
3,92.672874,1837.62,172.476132,22,91,92188.52419
3,45.23005978,806.83,48.5450688,13,57,92470.26768
2,72.46345107,70.82,-11.37763655,2,6,97793.56983
5,167.8324969,1325.84,85.02050894,3,48,93448.76801
8,156.8006587,1235.83,89.20658934,1,39,96329.5617
8,187.1417464,1312.02,116.6968771,1,93,93905.37628
3,144.3034777,759.6,53.42601997,3,77,95521.06423
8,268.7046248,1843.99,99.34432666,2,3,99727.74087
2,26.31691655,1197.13,128.3084121,6,68,90729.15057
2,26.62166718,812.19,30.14848058,18,80,92769.37479
2,72.77154849,1741.6,175.8541394,24,22,94033.70495
2,22.03897464,1319.57,29.9669,18,86,88958.51403
1,1.783157541,1296.94,123.9267786,16,77,89214.56669
2,70.61360032,659.59,122.2240825,8,16,97975.98572
4,46.04827693,1457.33,174.3105577,18,27,94732.39962
2,41.85712142,48.23,-11.04386387,6,83,94437.4172
1,24.41757943,315.26,48.6114906,20,78,95174.57808
3,121.4615288,1932.12,168.4906082,14,49,94916.78109
1,40.75870552,450,65.43451375,1,60,94497.42188
9,213.1329253,1929.48,100.2907334,1,61,94486.25492
3,172.9493963,1722.44,158.4495614,19,21,98629.08295
1,27.38183089,1168.25,200.6457477,14,64,91989.77349
3,65.24466968,1248.69,87.03036151,6,9,93480.62637
9,422.5462151,1383.09,134.4673311,1,45,104540.8716
2,60.25757285,1044.19,105.189711,11,80,93988.43813
2,33.284655,1444.73,136.9101913,19,39,95116.74498
1,14.36330544,1481.3,138.1870083,2,1,92202.53716
1,54.54460049,1179.23,87.9377595,9,52,91458.52573
2,57.98430454,625.07,152.3725378,18,28,96698.01058
4,95.92484063,1728.51,168.8028379,14,10,95971.44246
2,58.29330176,338.49,0.347507321,7,23,94535.64888
3,93.28219479,1284.37,126.2441584,13,71,93824.93781
5,98.11395871,298.3,50.46339431,2,42,97426.33243
3,89.03471674,1233.68,101.6414539,23,75,97189.94177
2,80.35362765,1204.38,112.1235203,5,81,91863.3062
3,26.53346048,1996.14,154.2023081,17,14,89906.50008
5,224.7666083,1990.52,221.3462457,3,86,95867.45334
4,41.62115293,1886,202.2442257,16,51,94155.78988
2,60.93083009,1469.52,160.160894,11,84,93422.38133
10,130.4434656,1224.84,39.14041824,2,13,96262.636
11,500.7299883,1980.2,123.6925666,2,15,104092.9679
2,119.0962354,1255.81,95.53379099,6,81,92298.21663
5,21.25140051,1079.07,94.84713179,1,52,89670.46497
2,42.90550236,904.9,75.62951498,13,55,95636.06677
11,501.0805256,1851.55,180.1940491,1,53,106267.1881
2,58.50214844,1038.56,183.8769905,4,61,94405.55088
3,156.6171708,633.8,12.7436759,21,88,98030.10442
4,165.6977718,966.86,122.249536,21,44,99151.03038
1,44.4923624,383.52,-26.38012558,21,3,98845.89633
3,131.9256337,1268.97,107.6762802,15,1,96530.43482
3,61.64510607,773.27,77.20314878,12,34,94647.00889
2,40.55848014,1049.39,162.2172351,9,74,91484.04652
4,89.15627453,426.12,-12.74486622,24,96,95816.19603
2,96.51269369,49.76,30.64148693,9,78,95426.26469
4,175.138956,1832.2,183.5418004,9,48,95668.12942
4,147.0679653,1973.14,181.1213038,8,35,92824.44718
3,81.13835096,436.41,7.24061379,8,83,95245.41348
7,126.0062115,235.43,78.01834289,1,28,98418.13748
4,107.5354262,1669.3,202.9089874,21,58,94700.07073
2,60.81836175,1741.4,142.9043577,13,94,90189.21367
3,46.61658124,1579.19,164.4877044,15,67,91723.96502
1,32.85056425,746.16,114.277806,5,43,93733.9848
9,230.8121879,261.17,114.7995876,2,0,104492.0754
1,63.47011254,1724.57,155.1420479,19,97,92814.37498
7,126.7293767,534.13,-0.604738009,1,13,99016.31284
1,15.54874891,481.19,21.11529534,23,77,96247.76333
6,310.6087892,1283.76,66.62736919,1,49,101089.5852
3,73.07137932,551.99,81.35579512,8,67,95078.90859
4,136.8005916,1018.04,22.13454906,17,49,95258.03859
1,54.14322819,1471.05,95.1567589,8,21,93771.63936
1,-0.69108602,225.81,71.33153559,20,59,96418.99556
2,101.629463,1389.61,47.65218386,3,14,93741.43013
5,148.4235587,1158.29,27.71528778,2,68,94065.55433
5,82.05967982,1057.08,25.72552507,3,51,94316.75352
1,26.38008455,1242.76,46.68626229,4,41,89441.89554
1,-4.043190476,1027.5,151.4139786,23,0,96230.89359
2,55.49499769,1272,105.2922135,17,84,93271.91336
4,21.71839865,1031.47,143.9428177,13,47,92975.71612
3,132.0675568,1201.28,37.80996143,19,29,94744.59141
1,8.716098059,251.39,10.91430993,7,90,91630.49876
1,45.80074904,716.83,51.11453145,14,40,92890.3715
6,73.3343419,1099.27,70.11156735,1,58,94630.36568
2,82.75144259,1951.74,204.056968,21,11,92852.43961
5,32.97218751,631.72,18.69901023,3,96,90452.30255
8,109.3516614,756.4,42.72300219,2,36,95837.63113
2,27.20676217,667.15,177.3758515,7,55,95541.13631
14,600.2850323,499.92,84.71488242,1,2,115050.4252
2,26.01686669,1807.91,124.3766573,21,48,89512.28993
1,-4.436291403,1842.95,131.4736194,10,82,88683.00374
3,161.0192879,862.77,106.8277963,17,26,99838.53245
3,99.85749843,1492.38,139.6001998,7,39,92588.96604
1,25.2108154,556.05,59.48342984,13,47,95153.92516
5,78.20322893,962.57,26.0885181,3,82,93836.39236
3,66.20984867,183.99,41.80759907,17,89,98861.08061
2,100.4703467,1472.16,176.5509549,20,82,93413.06291
2,19.63299285,1755.68,135.6693873,11,21,88935.7962
3,113.713697,577.21,80.57956765,18,6,100477.1562
3,94.56557545,1872.32,212.7101599,21,94,93047.32725
2,47.18268963,1767.89,150.6221853,10,50,91261.35622
3,116.8733019,566.5,125.8305497,14,62,100021.4659
3,123.5035842,782.68,45.78048064,6,58,96606.40434
7,39.3808389,699.8,135.6258883,1,30,93626.14431
1,69.16666087,900.24,-71.28555274,2,22,91277.2915
2,93.37727953,291.76,151.1184196,14,67,99556.0709
7,258.958666,925.19,159.8555211,1,16,101425.3026
2,53.38978414,659.99,71.72920931,9,7,94641.92284
1,53.25068565,14.67,36.00895763,5,78,96753.39021
11,318.182977,1076.76,71.71390561,1,39,100833.002
2,78.36571394,151.72,23.12978188,3,80,94969.02035
2,83.29149618,602.96,66.22367903,5,46,94277.14194
4,78.58618428,1989.46,202.9418281,4,14,92278.49623
3,41.74032507,23.24,64.97881087,5,45,96812.52952
5,64.14406554,1581.14,66.7926178,2,75,90645.6456
2,73.78210774,980.38,80.97047714,23,95,93060.12565
2,33.95552881,1377.63,173.2525754,13,90,91002.15654
1,59.90397456,1131.53,149.3087403,14,97,94664.9621
1,42.14921125,660.73,60.48240909,19,82,93480.66764
7,112.2798334,690.92,45.42823498,1,13,95960.89234
4,154.1345815,1727.87,123.808867,10,7,94865.35886
3,9.435645866,1551.49,158.8502703,22,78,90152.76751
4,47.97110518,1286.84,67.10722825,8,11,94718.3189
4,109.2585277,1885.7,226.9406768,21,44,94368.51217
3,88.29384008,758.56,55.49686069,5,80,92873.99867
5,75.62585281,1130.17,202.122764,1,8,97244.32252
5,226.0920492,567.04,33.36525556,2,48,99790.8068
3,69.39138107,1021.46,137.4636836,1,18,95508.26097
7,50.50511385,705.16,-11.55326381,1,34,91825.39421
3,113.7767922,1610.68,91.04314546,20,21,94410.77146
7,131.1612518,1903.05,150.6107597,1,31,94145.3454
4,140.0040556,883.59,54.25606391,1,12,97746.99554
3,90.7073808,1323.86,125.9201332,3,91,92731.20016
3,102.1540099,82.8,9.758752948,24,58,101631.2822
10,145.8562824,1183.83,166.2352245,1,18,96912.5564
1,31.96274428,1275.88,146.0907726,8,37,90906.30117
4,24.1020794,1830.36,211.5721608,22,50,93150.48842
2,38.39123733,1554.44,113.2999095,21,19,92312.55139
3,76.19018696,73.2,-31.53007684,19,11,97465.23115
1,36.87340339,1060.64,188.835548,21,11,94723.4437
2,84.5572683,1433.93,181.0580123,24,3,98226.89129
2,47.36660095,393.16,-36.9444945,3,52,93084.84598
11,488.1346424,1652.72,110.0691599,1,92,105592.0115
3,124.5092189,10.15,-19.13580789,21,90,98209.27548
2,68.21986281,455.6,142.1775975,1,60,93816.50501
4,116.1991308,1111.36,132.1329472,5,93,94901.47835
2,25.34520767,711.32,81.3435221,13,55,95506.67965
3,103.037616,1368.86,113.0188664,22,81,96198.18139
